bcookie,timestamp,ST_act_d1,ST_act_d2,ST_act_d3,ST_act_d4,ST_act_d5,ST_act_d6,ST_act_d7,ST_dwelltime_d1,ST_dwelltime_d2,ST_dwelltime_d3,ST_dwelltime_d4,ST_dwelltime_d5,ST_dwelltime_d6,ST_dwelltime_d7,ST_num_sessions_d1,ST_num_sessions_d2,ST_num_sessions_d3,ST_num_sessions_d4,ST_num_sessions_d5,ST_num_sessions_d6,ST_num_sessions_d7,ST_pageviews_d1,ST_pageviews_d2,ST_pageviews_d3,ST_pageviews_d4,ST_pageviews_d5,ST_pageviews_d6,ST_pageviews_d7,ST_cliks_d1,ST_cliks_d2,ST_cliks_d3,ST_cliks_d4,ST_cliks_d5,ST_cliks_d6,ST_cliks_d7,cluster
56r1akp93jrcp,1402244821,1,0,0,0,0,0,0,211,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,engaged
56tjno5857ina,1401932172,1,0,0,0,0,0,0,90,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
57127k99i4j34,1401927450,1,1,0,0,1,0,0,141,24,0,0,512,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,churned
571j8bh513481,1401729107,1,1,1,1,0,0,0,162,156,124,51,0,0,0,1,1,1,1,0,0,0,1,1,2,1,0,0,0,1,1,0,1,0,0,0,engaged
5744ci9887u8u,1402055782,1,1,0,1,0,1,0,313,94,0,121,0,53,0,2,1,0,1,0,1,0,4,2,0,1,0,1,0,1,1,0,0,0,0,0,engaged
5756gu19efdj5,1402163970,1,1,1,0,0,0,1,260,169,231,0,0,0,229,1,1,1,0,0,0,1,1,1,1,0,0,0,0,2,1,1,0,0,0,19,engaged
575jr659kenve,1401854879,1,0,0,0,0,0,0,178,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
577gbdt97ip87,1401836056,1,0,1,0,1,1,1,232,0,200,0,328,105,66,1,0,1,0,2,1,1,2,0,1,0,3,1,1,6,0,2,0,6,3,5,engaged
577q9cp8r2app,1402108700,1,1,0,0,0,0,0,0,193,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,churned
579n3f99eqk3i,1401682945,1,1,1,0,0,1,0,870,161,222,0,0,96,0,1,1,1,0,0,1,0,2,1,4,0,0,1,0,2,1,4,0,0,0,0,engaged
579sjd59p3ea9,1402064896,1,0,0,1,1,1,0,39,0,0,152,3334,239,0,2,0,0,1,2,0,0,1,0,0,1,3,1,0,2,0,0,23,15,0,0,engaged
57b93lt9op91c,1401804172,1,0,0,0,0,0,0,375,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,44,0,0,0,0,0,0,engaged
57ccq5p93n2nj,1401894671,1,0,0,0,0,0,0,221,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
57d0bh19lqgn2,1401946400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
57e1d3d9ojr0p,1401682308,1,0,1,0,1,1,1,38,0,61,0,97,119,16,1,0,1,0,1,2,1,3,0,1,0,1,2,1,1,0,0,0,0,0,0,engaged
57e6pod9er4b4,1401709751,1,0,1,1,1,1,0,214,0,0,2786,1269,1692,0,2,0,1,3,3,1,0,2,0,1,7,3,4,0,3,0,2,18,7,19,0,engaged
57ebpc19jhjpv,1402262019,1,0,0,0,0,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
57ekent8vt8q9,1402075007,1,0,0,0,0,0,0,150,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
57gnjm18lm97f,1401728917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
57jh85991n2ll,1401836917,1,0,0,0,0,0,0,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
57khm0t9oftj8,1401993920,1,0,0,0,0,0,0,120,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,engaged
57n3cdd91q90t,1401851147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
57p1ep58seeoa,1401994002,1,0,0,0,0,0,0,89,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,churned
57rap2991aand,1401681231,1,0,1,1,1,1,0,779,0,33,17,260,401,0,1,0,1,2,2,2,0,3,0,0,2,6,3,0,8,2,0,0,0,0,0,engaged
57us7v59dgi1o,1401931971,1,0,0,0,0,1,1,0,0,0,0,0,0,590,1,0,0,0,0,1,0,1,0,0,0,0,1,2,11,0,0,0,0,0,0,churned
5802ic59m5buf,1401981898,1,0,0,0,1,1,0,169,0,0,0,127,11,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,28,0,0,0,0,0,0,engaged
580c1gp9b4pfs,1401740307,1,1,1,1,1,1,0,391,341,119,67,1796,719,0,2,1,2,1,2,2,0,4,2,2,1,5,7,0,27,4,26,13,16,5,0,engaged
584hdu14038ma,1401718082,1,0,1,0,0,1,1,317,0,52,0,0,79,620,2,0,1,0,0,1,2,2,0,1,0,0,1,3,2,0,0,2,0,0,0,engaged
586fb1h9p9hfa,1402267430,1,1,0,0,0,0,1,42,34,0,0,0,0,507,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,engaged
58828od9lgh62,1402158385,1,0,1,0,0,1,1,144,0,193,0,0,353,585,2,0,1,0,0,3,4,2,0,1,0,0,5,6,3,0,3,0,0,7,7,churned
589bsup8p2fl9,1401976006,1,0,0,0,0,1,1,0,0,0,0,0,42,131,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,engaged
589iub99m7erd,1402001059,1,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
58aafd19m7e0s,1402241330,1,0,0,0,1,0,1,18,0,0,0,179,0,171,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,3,0,0,engaged
58df1919mcp15,1402172307,1,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
58dvpr17m16s8,1401977408,1,0,0,0,0,0,0,203,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
58efpjh8t600o,1401999055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
58eu1kl7jfhdn,1402149567,1,0,0,1,0,0,0,68,0,0,208,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,churned
58hijp19mtcd3,1401830861,1,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
58hnaop98knvk,1402137588,1,0,0,1,1,0,0,995,0,0,205,80,0,0,2,0,0,1,1,0,0,5,0,0,1,2,0,0,3,0,0,1,60,0,0,engaged
58ht2up9n3sqo,1402174409,1,1,0,0,1,0,0,132,742,0,0,235,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,engaged
58iiqmp8uboid,1401752792,1,0,0,0,0,0,0,58,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
58k3neh9iocb6,1402148575,1,0,0,0,0,0,1,255,0,0,0,0,0,127,1,0,0,0,0,0,1,2,0,0,0,0,0,2,7,0,0,0,0,0,2,engaged
58m0eqd9k5bmi,1401890462,1,0,1,0,1,0,1,147,0,584,0,135,0,197,2,0,1,0,1,0,2,2,0,3,0,1,0,2,2,0,3,0,1,0,12,engaged
58p7fdd91od83,1401845620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
58qf5rl9ffa4j,1402145527,1,0,0,0,0,0,0,102,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,churned
58qltud9osk3q,1401846775,1,0,0,0,1,0,0,217,0,0,0,697,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,engaged
58sbe2l8ci1c7,1401766063,1,1,0,1,1,0,1,73,71,0,232,352,0,163,1,1,0,2,2,0,1,1,1,0,2,3,0,0,1,1,3,0,5,0,0,engaged
58tst4t8avis7,1402078006,1,1,0,1,0,0,1,534,328,0,890,0,0,220,1,1,0,1,0,0,1,2,1,0,3,0,0,1,2,2,0,6,0,0,2,engaged
58utr7d86ollq,1401718977,1,1,1,1,1,1,1,2328,2572,1597,2044,978,3058,1250,2,2,2,2,2,4,4,5,4,4,5,2,5,5,30,12,10,15,7,40,12,engaged
58v7s0t8upme2,1401817924,1,0,0,0,0,1,1,2987,0,0,0,0,168,1949,2,0,0,0,0,2,1,8,0,0,0,0,2,5,34,0,0,0,0,0,11,engaged
58vja199nn88f,1402059415,1,1,0,0,1,1,1,1091,1015,0,0,8,227,276,1,1,0,0,1,1,2,2,3,0,0,1,1,3,2,28,0,0,1,1,3,engaged
590443t8quu9e,1401677047,1,1,1,1,1,1,1,318,2738,428,3430,3154,2629,863,1,5,1,1,3,1,1,1,9,1,9,8,5,3,1,10,1,7,16,7,4,engaged
590oa4d9jepfr,1401762817,1,0,0,1,0,0,0,451,0,0,371,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,2,0,0,0,engaged
5947fv9950nub,1402267368,1,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
594m1fh8ee855,1401716553,1,1,1,0,0,0,0,231,155,127,0,0,0,0,1,1,1,0,0,0,0,2,1,1,0,0,0,0,1,1,2,0,0,0,0,engaged
594ta259j8njp,1401674435,1,0,0,1,0,0,0,374,0,0,13,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,2,0,0,0,engaged
598qdk19o485i,1401885382,1,0,1,0,0,0,0,1183,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,churned
598uuhh9omrag,1402195048,1,0,1,0,0,1,1,225,0,0,0,0,0,64,1,0,1,0,0,1,1,1,0,1,0,0,1,2,1,0,0,0,0,0,2,engaged
59aeol19le8om,1401806092,1,1,0,0,0,0,0,206,102,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,engaged
59dg5p59oskan,1401912721,1,1,0,0,0,1,0,175,61,0,0,0,1,0,1,1,0,0,0,2,0,1,1,0,0,0,2,0,3,0,0,0,0,0,0,engaged
59eiu599ofufr,1401919014,1,0,0,0,0,0,0,746,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,churned
59fp2pl9ol22k,1401965487,1,0,0,1,1,1,1,401,0,0,73,88,114,143,2,0,0,1,2,1,1,3,0,0,1,2,1,1,6,0,0,1,1,1,1,engaged
59fvtu14kkvsg,1401915886,1,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
59g8so98rv03e,1401669825,1,1,0,1,0,0,1,72,33,0,782,0,0,73,2,1,0,1,0,0,1,3,1,0,2,0,0,1,1,3,0,0,0,0,0,engaged
59gbkjt5sdoqc,1401877414,1,0,0,0,0,0,0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
59hg3q585m4jq,1401754213,1,1,0,1,1,1,0,66,1086,0,1902,3300,3894,0,1,2,0,1,2,1,0,1,2,0,1,2,4,0,4,16,0,30,15,46,0,engaged
59ieu6581orll,1401911838,1,1,0,0,0,1,0,2273,17,0,0,0,1785,0,2,1,0,0,0,3,0,7,1,0,0,0,10,0,130,9,0,0,0,55,0,engaged
59n6ks19enn5h,1401726413,1,0,1,1,1,1,1,0,0,40,57,41,170,24,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,engaged
59od8id9jp51i,1401674126,1,1,1,1,1,1,1,0,33,938,1274,17,266,365,1,3,3,4,2,2,1,1,3,3,5,1,2,2,2,3,0,0,0,0,0,engaged
59qcgad9oc6rr,1402069340,1,0,0,1,0,0,0,85,0,0,304,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,churned
59rpb818i8ks6,1401893118,1,1,1,0,1,0,0,659,107,99,0,504,0,0,2,1,1,0,1,0,0,2,1,1,0,5,0,0,3,3,2,0,9,0,0,engaged
59ud1md9hhaco,1401749159,1,1,0,0,0,0,1,0,109,0,0,0,0,993,1,1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,2,0,0,engaged
5a1cnql9bjdj4,1401803253,1,0,0,0,0,1,0,240,0,0,0,0,143,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,churned
5a1pjod9cu1lb,1401832407,1,0,0,0,0,0,0,1418,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
5a2bmr99oon7f,1401731708,1,0,0,0,0,0,0,296,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,engaged
5a5188h95n7ei,1401686112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
5a7fbid9p74q5,1402214469,1,0,0,0,0,0,0,141,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
5a7r3198r60s7,1401698782,1,1,0,0,1,0,0,0,70,0,0,137,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,engaged
5aa929d8qvtk4,1401722077,1,0,0,0,0,0,0,885,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
5abgsp59lp16m,1402147533,1,0,0,0,0,0,1,78,0,0,0,0,0,41,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,1,engaged
5adj20590d5ag,1401923936,1,0,1,1,0,0,1,562,0,232,48,0,0,80,1,0,1,1,0,0,1,6,0,1,1,0,0,1,14,0,1,1,0,0,1,engaged
5agjdid92q87q,1402117049,1,1,0,0,1,0,0,102,137,0,0,204,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,engaged
5ahmuj19c6d6d,1401706530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
5akc9rp7rd5ca,1401892913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
5am4tbd7dvmnm,1402265253,1,0,0,0,0,0,0,266,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,engaged
5aogbnt7h2cti,1401680114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
5ar9vm59f2a68,1401911391,1,0,0,0,0,0,0,59,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,churned
5athra55pvoki,1401734951,1,1,1,0,0,0,0,0,4215,3866,0,0,0,0,1,3,3,0,0,0,0,1,6,4,0,0,0,0,1,0,0,0,0,0,0,engaged
5auf5qp9dglcc,1402233119,1,0,0,0,1,0,0,246,0,0,0,77,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,9,0,0,0,1,0,0,engaged
5avo4qd8pfavr,1401990507,1,0,0,1,0,0,0,0,0,0,22,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,engaged
5avv4u999sqch,1401745938,1,1,0,0,0,0,0,14,48,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,churned
5b3nel19lq9po,1402136103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
5b50ikd9c0hid,1402091955,1,0,0,1,0,0,0,25,0,0,197,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,engaged
5b9nmc59mbpef,1401779457,1,1,1,1,1,1,1,107,673,323,202,309,0,1663,1,1,2,2,1,1,1,1,3,2,2,3,1,4,1,4,1,1,3,0,5,engaged
5ba505h9ounit,1402146907,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
5bcl9ut9bubfs,1401834563,1,0,0,1,0,1,0,194,0,0,55,0,101,0,2,0,0,1,0,1,0,1,0,0,1,0,1,0,4,0,0,1,0,1,0,engaged
5bdgen181d8o0,1401830008,1,0,0,0,0,1,0,321,0,0,0,0,1800,0,2,0,0,0,0,1,0,4,0,0,0,0,6,0,20,0,0,0,0,24,0,engaged
5bftf6h6rbjn3,1401730761,1,1,1,1,0,0,1,3005,3157,2268,798,0,0,0,2,4,1,3,0,0,1,11,9,6,4,0,0,1,11,11,5,0,0,0,0,engaged
5bg98dt9o15ie,1401971365,1,0,1,1,0,0,0,21,0,10,93,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,engaged
5bgnra59mn9g3,1401920155,1,0,0,0,1,0,0,218,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,engaged
5bhq6q99p6jde,1402173254,1,0,1,1,1,0,1,337,0,105,1612,80,0,29,1,0,1,1,1,0,1,1,0,2,1,1,0,1,10,0,3,7,2,0,1,engaged
5bj0e9d9f7fbu,1401705402,1,1,1,0,1,1,1,0,38,24,0,762,91,0,1,2,1,0,1,1,1,1,2,1,0,2,1,1,0,0,0,0,0,0,0,engaged
5bkvfup99jpmd,1401902653,1,0,0,1,1,0,0,0,0,0,60,76,0,0,1,0,0,2,1,0,0,1,0,0,2,1,0,0,3,0,0,0,0,0,0,engaged
5bl83nl88t2s3,1401844490,1,1,0,1,1,1,0,703,1119,0,95,359,542,0,1,1,0,1,2,1,0,5,2,0,1,3,1,0,6,5,0,0,31,1,0,engaged
5bu45id9idlsh,1401706569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
5bupa8h8sptq1,1401782332,1,1,1,1,0,0,0,174,858,262,81,0,0,0,2,1,1,1,0,0,0,3,5,1,1,0,0,0,5,10,1,1,0,0,0,engaged
5buvdrl9jp6up,1401909561,1,1,0,0,0,0,0,147,190,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,12,0,0,0,0,0,0,engaged
5bvflqd7ddr5r,1401760418,1,0,0,0,0,0,0,62,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
5c1bubp759tq0,1402268420,1,0,0,0,0,1,0,48,0,0,0,0,252,0,1,0,0,0,0,1,0,2,0,0,0,0,6,0,3,0,0,0,0,11,0,churned
5c5c659961g0l,1402164427,1,0,0,0,0,0,0,204,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
5c7g0v195uen8,1401823387,1,0,0,1,0,1,1,304,0,0,0,0,652,335,1,0,0,1,0,2,1,2,0,0,0,0,3,3,3,0,1,0,0,2,3,engaged
5c8k4hp9eh94c,1402132014,1,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
5ca6j0p9mtu0i,1401934356,1,1,0,0,0,0,0,312,132,0,0,0,0,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,engaged
5cchoa99ke6b2,1401804818,1,1,0,0,0,0,0,697,110,0,0,0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,engaged
5cck0a583kosr,1401931547,1,0,0,0,0,0,0,215,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
5cf30bl9kg78b,1402076980,1,0,0,0,0,0,0,215,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
5cfvr7d84v4lb,1401921598,1,1,1,0,0,1,1,246,323,62,0,0,151,262,2,3,1,0,0,1,1,2,2,0,0,0,2,2,3,6,1,0,0,5,2,engaged
5cif97l6dufkm,1401825352,1,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
5cj75618hgg9k,1402120642,1,0,0,0,0,0,0,87,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
5cloa0t9n82pr,1401854633,1,0,0,0,0,0,0,535,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
5cmms559irr8m,1401702248,1,0,1,0,0,1,1,0,0,119,0,0,214,123,1,0,2,0,0,1,2,1,0,2,0,0,2,3,1,0,0,0,0,0,0,engaged
5cq9n699l9epg,1401862280,1,1,0,0,0,1,0,479,671,0,0,0,2429,0,1,2,0,0,0,2,0,6,2,0,0,0,6,0,9,2,0,0,0,19,0,engaged
5cqt8bd9h2es6,1401725117,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,engaged
5crgp4598dm5l,1401670066,1,1,0,1,0,0,0,105,497,0,598,0,0,0,2,3,0,2,0,0,0,2,3,0,2,0,0,0,11,0,1,0,0,0,0,engaged
5csoqf19orj1e,1401838523,1,1,1,1,0,0,0,1600,86,98,28,0,0,0,2,1,1,1,0,0,0,4,2,1,1,0,0,0,23,16,0,1,0,0,0,engaged
5cu02b59ospld,1401925677,1,1,0,1,1,0,0,0,271,0,853,1,0,0,1,1,0,1,1,0,0,1,2,0,3,1,0,0,2,0,10,1,0,0,0,engaged
5d1ibkt9n0ke8,1402245354,1,0,0,0,0,0,0,746,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,churned
5d3v2pt9d71jp,1401856338,1,1,1,1,0,1,0,165,40,103,98,0,170,0,1,1,1,1,0,1,0,1,1,1,2,0,2,0,1,0,0,1,0,2,0,engaged
5d8jgbd98qpa9,1401750934,1,1,0,0,1,0,0,21,221,0,0,14,0,0,1,1,0,0,1,0,0,1,3,0,0,1,0,0,1,35,0,0,0,0,0,engaged
5ddd17t9p2gpb,1402035929,1,1,0,0,0,1,1,352,105,0,0,0,0,1906,2,1,0,0,0,1,1,2,0,0,0,0,1,3,6,0,0,0,0,0,0,engaged
5de80pp90stom,1402245391,1,0,0,0,0,0,1,131,0,0,0,0,0,127,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,churned
5dh08d58cnmpo,1401737331,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,churned
5dhr5tt9nhp09,1401798085,1,1,1,0,0,0,1,316,317,524,0,0,0,116,2,2,0,0,0,0,1,2,2,1,0,0,0,1,25,2,1,0,0,0,12,engaged
5diq10d9mggoq,1402005778,1,0,1,1,1,1,1,384,0,492,183,612,742,550,1,0,3,2,2,3,2,2,0,3,1,2,4,4,1,0,2,0,2,3,0,engaged
5djdl899crpjs,1401813283,1,0,1,0,0,0,0,712,0,137,0,0,0,0,3,0,1,0,0,0,0,5,0,2,0,0,0,0,3,0,2,0,0,0,0,engaged
5dngm659ou2mi,1402005103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
5dribcl9m9ldk,1401714359,1,1,1,0,0,1,1,140,28,464,0,0,19,11,2,1,3,0,0,1,1,2,1,4,0,0,1,1,3,0,1,0,0,0,0,engaged
5dupne59l32vh,1402088683,1,0,0,0,0,0,0,1341,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
5duvnip8uml79,1401754801,1,0,0,0,0,0,1,240,0,0,0,0,0,539,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,churned
5dvbbqt9kjhav,1401914980,1,0,0,0,1,1,0,51,0,0,0,218,86,0,1,0,0,0,2,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,engaged
5e5rebl9mlju8,1401825636,1,1,1,0,1,1,1,46,6284,2144,0,1921,71,264,1,1,4,0,3,1,3,1,8,4,0,2,2,3,1,113,22,0,7,2,8,engaged
5e63a2t9nj0vt,1401787615,1,0,0,0,0,0,0,70,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,churned
5e8igqd7vevjo,1401924230,1,0,0,0,1,1,1,74,0,0,0,5,80,742,1,0,0,0,1,0,1,1,0,0,0,1,0,1,43,0,0,0,0,0,0,engaged
5e8t68h87mch6,1402200011,1,0,0,0,0,0,0,160,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,churned
5ea7e159kjfl1,1401853163,1,0,0,0,0,0,0,248,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,churned
5ea7ia19kuhii,1402196209,1,0,0,0,0,0,0,324,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
5eakbpt9md6cp,1401722183,1,1,1,1,1,1,1,1688,335,536,223,1682,962,18,3,1,2,1,3,2,1,6,3,2,2,4,3,1,10,5,3,2,5,4,0,engaged
5eb84599h8t49,1401719531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,churned
5ecjfbh8ge5ve,1401973113,1,0,0,0,0,0,0,92,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,engaged
5efbgt99npmmv,1401818164,1,0,0,1,0,0,1,129,0,0,276,0,0,114,1,0,0,1,0,0,2,1,0,0,1,0,0,3,1,0,0,25,0,0,0,engaged
5eg5ltt7noqn7,1401996647,1,0,1,0,0,0,0,1466,0,97,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,0,0,0,engaged
